time,maintenance_backlog,public_trust,ecological_memory,climate_pressure,adaptive_capacity,threshold_distance,hidden_risk,fast_shock,system_function
39,0.4780000000000002,0.587000000000002,0.5850000000000021,0.3910000000000001,0.5767000000000012,0.5732600000000007,0.42751999999999934,0,1
40,0.4840000000000002,0.583500000000002,0.5825000000000021,0.39550000000000013,0.5728500000000012,0.5689300000000008,0.43195999999999934,0,1
41,0.4900000000000002,0.5800000000000021,0.5800000000000022,0.40000000000000013,0.5690000000000013,0.5646000000000007,0.4363999999999993,0,1
42,0.4960000000000002,0.5765000000000021,0.5775000000000022,0.40450000000000014,0.5651500000000014,0.5602700000000008,0.44083999999999934,0,1
43,0.5020000000000002,0.5730000000000022,0.5750000000000023,0.40900000000000014,0.5613000000000014,0.5559400000000008,0.4452799999999993,0,1
44,0.5080000000000002,0.5695000000000022,0.5725000000000023,0.41350000000000015,0.5574500000000013,0.5516100000000008,0.44971999999999923,0,1
45,0.5140000000000002,0.5660000000000023,0.5700000000000024,0.41800000000000015,0.5536000000000014,0.5472800000000009,0.4541599999999993,0,0.9997328000000004
46,0.5200000000000002,0.5625000000000023,0.5675000000000024,0.42250000000000015,0.5497500000000015,0.5429500000000009,0.45859999999999923,0,0.9977958000000008
47,0.5260000000000002,0.5590000000000024,0.5650000000000025,0.42700000000000016,0.5459000000000014,0.538620000000001,0.46303999999999923,0,0.9941890000000012
48,0.5320000000000003,0.5555000000000024,0.5625000000000026,0.43150000000000016,0.5420500000000015,0.5342900000000009,0.46747999999999923,0,0.9889124000000016
49,0.5380000000000003,0.5520000000000025,0.5600000000000026,0.43600000000000017,0.5382000000000016,0.5299600000000009,0.4719199999999991,0,0.9819660000000021
50,0.5440000000000003,0.5485000000000025,0.5575000000000027,0.44050000000000017,0.5343500000000017,0.525630000000001,0.4763599999999992,0,0.9733498000000027
51,0.5500000000000003,0.5450000000000026,0.5550000000000027,0.4450000000000002,0.5305000000000016,0.521300000000001,0.4807999999999991,0,0.9630638000000032
52,0.5560000000000003,0.5415000000000026,0.5525000000000028,0.4495000000000002,0.5266500000000016,0.5169700000000009,0.48523999999999906,0,0.9511080000000037
53,0.5620000000000003,0.5380000000000027,0.5500000000000028,0.4540000000000002,0.5228000000000017,0.512640000000001,0.48967999999999906,0,0.9374824000000043
54,0.5680000000000003,0.5345000000000028,0.5475000000000029,0.4585000000000002,0.5189500000000018,0.508310000000001,0.4941199999999991,0,0.9221870000000049
55,0.5740000000000003,0.5310000000000028,0.5450000000000029,0.4630000000000002,0.5151000000000018,0.503980000000001,0.49855999999999906,0,0.9052218000000054
56,0.5800000000000003,0.5275000000000029,0.542500000000003,0.4675000000000002,0.5112500000000018,0.4996500000000011,0.502999999999999,0,0.886586800000006
57,0.5860000000000003,0.5240000000000029,0.540000000000003,0.4720000000000002,0.5074000000000018,0.4953200000000011,0.5074399999999991,0,0.8662820000000065
58,0.5920000000000003,0.520500000000003,0.5375000000000031,0.4765000000000002,0.5035500000000019,0.49099000000000115,0.511879999999999,0,0.8443074000000071
59,0.5980000000000003,0.517000000000003,0.5350000000000031,0.4810000000000002,0.4997000000000019,0.48666000000000115,0.516319999999999,0,0.8206630000000077
60,0.6040000000000003,0.5135000000000031,0.5325000000000032,0.4855000000000002,0.49585000000000184,0.48233000000000126,0.520759999999999,0,0.7953488000000083
61,0.6100000000000003,0.5100000000000031,0.5300000000000032,0.4900000000000002,0.49200000000000194,0.47800000000000115,0.525199999999999,0,0.7683648000000088
62,0.6160000000000003,0.5065000000000032,0.5275000000000033,0.4945000000000002,0.48815000000000197,0.47367000000000126,0.5296399999999989,0,0.7397110000000094
63,0.6220000000000003,0.5030000000000032,0.5250000000000034,0.4990000000000002,0.48430000000000206,0.4693400000000012,0.5340799999999989,0,0.70938740000001
64,0.6280000000000003,0.4995000000000032,0.5225000000000034,0.5035000000000002,0.48045000000000204,0.4650100000000012,0.5385199999999989,0,0.6773940000000106
65,0.6340000000000003,0.4960000000000032,0.5200000000000035,0.5080000000000001,0.476600000000002,0.4606800000000012,0.5429599999999989,0,0.6437308000000113
66,0.6400000000000003,0.4925000000000032,0.5175000000000035,0.5125000000000001,0.4727500000000021,0.4563500000000013,0.5473999999999988,0,0.6083978000000119
67,0.6460000000000004,0.4890000000000032,0.5150000000000036,0.517,0.4689000000000021,0.4520200000000013,0.5518399999999989,0,0.5713950000000125
68,0.6520000000000004,0.4855000000000032,0.5125000000000036,0.5215,0.4650500000000021,0.44769000000000125,0.5562799999999989,0,0.5327224000000131
69,0.6580000000000004,0.4820000000000032,0.5100000000000037,0.5259999999999999,0.4612000000000021,0.44336000000000136,0.5607199999999988,0,0.49238000000001375
70,0.6640000000000004,0.4785000000000032,0.5075000000000037,0.5304999999999999,0.4573500000000022,0.43903000000000136,0.5651599999999988,0,0.4503678000000144
71,0.6700000000000004,0.4750000000000032,0.5050000000000038,0.5349999999999998,0.45350000000000223,0.4347000000000015,0.5695999999999988,0,0.4066858000000151
72,0.6760000000000004,0.4715000000000032,0.5025000000000038,0.5394999999999998,0.4496500000000022,0.43037000000000136,0.5740399999999988,0.32,0.21413400000001573
73,0.6820000000000004,0.4680000000000032,0.5000000000000039,0.5439999999999997,0.4458000000000023,0.42604000000000153,0.5784799999999987,0,0.16711240000001643
74,0.6880000000000004,0.4645000000000032,0.4975000000000039,0.5484999999999997,0.4419500000000022,0.42171000000000136,0.5829199999999987,0,0.11842100000001711
75,0.6940000000000004,0.4610000000000032,0.4950000000000039,0.5529999999999996,0.43810000000000227,0.4173800000000015,0.5873599999999987,0,0.06805980000001781
76,0.7000000000000004,0.4575000000000032,0.4925000000000039,0.5574999999999996,0.43425000000000225,0.4130500000000015,0.5917999999999987,0,0.01602880000001851
77,0.7060000000000004,0.4540000000000032,0.4900000000000039,0.5619999999999995,0.4304000000000023,0.4087200000000015,0.5962399999999987,0,0
78,0.7120000000000004,0.4505000000000032,0.4875000000000039,0.5664999999999994,0.4265500000000022,0.40439000000000147,0.6006799999999987,0,0
79,0.7180000000000004,0.4470000000000032,0.4850000000000039,0.5709999999999994,0.42270000000000224,0.4000600000000014,0.6051199999999987,0,0
80,0.7240000000000004,0.44350000000000317,0.48250000000000387,0.5754999999999993,0.4188500000000023,0.3957300000000016,0.6095599999999985,0,0
81,0.7300000000000004,0.44000000000000317,0.48000000000000387,0.5799999999999993,0.4150000000000023,0.3914000000000015,0.6139999999999987,0,0
82,0.7360000000000004,0.43650000000000316,0.47750000000000387,0.5844999999999992,0.4111500000000023,0.3870700000000015,0.6184399999999985,0,0
83,0.7420000000000004,0.43300000000000316,0.47500000000000386,0.5889999999999992,0.4073000000000023,0.38274000000000163,0.6228799999999987,0,0
84,0.7480000000000004,0.42950000000000316,0.47250000000000386,0.5934999999999991,0.4034500000000023,0.3784100000000015,0.6273199999999985,0,0
85,0.7540000000000004,0.42600000000000315,0.47000000000000386,0.5979999999999991,0.3996000000000023,0.3740800000000015,0.6317599999999987,0,0
86,0.7600000000000005,0.42250000000000315,0.46750000000000386,0.602499999999999,0.3957500000000023,0.3697500000000016,0.6361999999999985,0,0
87,0.7660000000000005,0.41900000000000315,0.46500000000000385,0.606999999999999,0.3919000000000023,0.36542000000000163,0.6406399999999984,0,0
88,0.7720000000000005,0.41550000000000314,0.46250000000000385,0.6114999999999989,0.38805000000000234,0.36109000000000163,0.6450799999999985,0,0
89,0.7780000000000005,0.41200000000000314,0.46000000000000385,0.6159999999999989,0.38420000000000226,0.3567600000000015,0.6495199999999985,0,0
90,0.7840000000000005,0.40850000000000314,0.45750000000000385,0.6204999999999988,0.38035000000000235,0.3524300000000017,0.6539599999999985,0,0
91,0.7900000000000005,0.40500000000000314,0.45500000000000385,0.6249999999999988,0.37650000000000233,0.34810000000000163,0.6583999999999985,0,0
92,0.7960000000000005,0.40150000000000313,0.45250000000000384,0.6294999999999987,0.37265000000000237,0.34377000000000174,0.6628399999999984,0,0
93,0.8020000000000005,0.39800000000000313,0.45000000000000384,0.6339999999999987,0.36880000000000235,0.33944000000000163,0.6672799999999984,0,0
94,0.8080000000000005,0.3945000000000031,0.44750000000000384,0.6384999999999986,0.36495000000000233,0.3351100000000017,0.6717199999999984,0,0
95,0.8140000000000005,0.3910000000000031,0.44500000000000384,0.6429999999999986,0.3611000000000023,0.33078000000000163,0.6761599999999984,0,0
96,0.8200000000000005,0.3875000000000031,0.44250000000000383,0.6474999999999985,0.3572500000000024,0.3264500000000018,0.6805999999999984,0.32,0
97,0.8260000000000005,0.3840000000000031,0.44000000000000383,0.6519999999999985,0.3534000000000023,0.32212000000000174,0.6850399999999983,0,0
98,0.8320000000000005,0.3805000000000031,0.43750000000000383,0.6564999999999984,0.34955000000000236,0.31779000000000174,0.6894799999999983,0,0
99,0.8380000000000005,0.3770000000000031,0.43500000000000383,0.6609999999999984,0.3457000000000023,0.31346000000000185,0.6939199999999983,0,0
100,0.8440000000000005,0.3735000000000031,0.4325000000000038,0.6654999999999983,0.3418500000000024,0.30913000000000185,0.6983599999999983,0,0
101,0.8500000000000005,0.3700000000000031,0.4300000000000038,0.6699999999999983,0.3380000000000024,0.30480000000000185,0.7027999999999983,0,0
102,0.8560000000000005,0.3665000000000031,0.4275000000000038,0.6744999999999982,0.3341500000000024,0.3004700000000017,0.7072399999999983,0,0
103,0.8620000000000005,0.3630000000000031,0.4250000000000038,0.6789999999999982,0.33030000000000237,0.29614000000000174,0.7116799999999983,0,0
104,0.8680000000000005,0.3595000000000031,0.4225000000000038,0.6834999999999981,0.32645000000000235,0.29181000000000185,0.7161199999999983,0,0
105,0.8740000000000006,0.3560000000000031,0.4200000000000038,0.6879999999999981,0.3226000000000024,0.28748000000000173,0.7205599999999984,0,0
106,0.8800000000000006,0.3525000000000031,0.4175000000000038,0.692499999999998,0.3187500000000024,0.2831500000000017,0.7249999999999983,0,0
107,0.8860000000000006,0.3490000000000031,0.4150000000000038,0.696999999999998,0.3149000000000024,0.27882000000000184,0.7294399999999982,0,0
108,0.8920000000000006,0.3455000000000031,0.4125000000000038,0.7014999999999979,0.3110500000000024,0.2744900000000018,0.7338799999999983,0,0
109,0.8980000000000006,0.3420000000000031,0.4100000000000038,0.7059999999999979,0.30720000000000236,0.27016000000000195,0.7383199999999982,0,0
110,0.9040000000000006,0.3385000000000031,0.4075000000000038,0.7104999999999978,0.3033500000000024,0.2658300000000019,0.7427599999999982,0,0
111,0.9100000000000006,0.3350000000000031,0.4050000000000038,0.7149999999999977,0.29950000000000243,0.26150000000000195,0.7471999999999982,0,0
112,0.9160000000000006,0.33150000000000307,0.4025000000000038,0.7194999999999977,0.29565000000000247,0.25717000000000195,0.7516399999999982,0,0
113,0.9220000000000006,0.32800000000000307,0.4000000000000038,0.7239999999999976,0.2918000000000024,0.25284000000000195,0.7560799999999982,0,0
114,0.9280000000000006,0.32450000000000306,0.3975000000000038,0.7284999999999976,0.2879500000000024,0.24851000000000179,0.7605199999999982,0,0
115,0.9340000000000006,0.32100000000000306,0.3950000000000038,0.7329999999999975,0.28410000000000246,0.24418000000000192,0.7649599999999982,0,0
116,0.9400000000000006,0.31750000000000306,0.3925000000000038,0.7374999999999975,0.28025000000000244,0.23985000000000184,0.7693999999999982,0,0
117,0.9460000000000006,0.31400000000000305,0.3900000000000038,0.7419999999999974,0.2764000000000025,0.23552000000000198,0.7738399999999982,0,0
118,0.9520000000000006,0.31050000000000305,0.3875000000000038,0.7464999999999974,0.2725500000000025,0.2311900000000019,0.7782799999999982,0,0
119,0.9580000000000006,0.30700000000000305,0.3850000000000038,0.7509999999999973,0.2687000000000025,0.2268600000000021,0.7827199999999981,0,0
120,0.9640000000000006,0.30350000000000305,0.3825000000000038,0.7554999999999973,0.2648500000000025,0.22253000000000206,0.7871599999999981,0,0
