simulation_id,strategy_id,strategy,rank,resilience_value,winner
16,IR005,Equity and Access Accountability Review,5,7.47241,Crisis Coordination Reform
16,IR004,Administrative Capacity and Training Program,6,7.33784,Crisis Coordination Reform
17,IR005,Equity and Access Accountability Review,1,8.09063,Equity and Access Accountability Review
17,IR006,Institutional Learning and After-Action Implementation System,2,8.06202,Equity and Access Accountability Review
17,IR002,Public Trust and Transparency Initiative,3,7.59954,Equity and Access Accountability Review
17,IR001,Crisis Coordination Reform,4,7.46524,Equity and Access Accountability Review
17,IR003,Decentralized Adaptive Governance Model,5,7.27882,Equity and Access Accountability Review
17,IR004,Administrative Capacity and Training Program,6,7.16321,Equity and Access Accountability Review
18,IR003,Decentralized Adaptive Governance Model,1,8.0751,Decentralized Adaptive Governance Model
18,IR001,Crisis Coordination Reform,2,7.9858,Decentralized Adaptive Governance Model
18,IR005,Equity and Access Accountability Review,3,7.95231,Decentralized Adaptive Governance Model
18,IR006,Institutional Learning and After-Action Implementation System,4,7.90006,Decentralized Adaptive Governance Model
18,IR002,Public Trust and Transparency Initiative,5,7.84197,Decentralized Adaptive Governance Model
18,IR004,Administrative Capacity and Training Program,6,7.52955,Decentralized Adaptive Governance Model
19,IR006,Institutional Learning and After-Action Implementation System,1,8.15453,Institutional Learning and After-Action Implementation System
19,IR005,Equity and Access Accountability Review,2,8.11204,Institutional Learning and After-Action Implementation System
19,IR003,Decentralized Adaptive Governance Model,3,7.68346,Institutional Learning and After-Action Implementation System
19,IR001,Crisis Coordination Reform,4,7.53017,Institutional Learning and After-Action Implementation System
19,IR004,Administrative Capacity and Training Program,5,7.22443,Institutional Learning and After-Action Implementation System
19,IR002,Public Trust and Transparency Initiative,6,6.8713,Institutional Learning and After-Action Implementation System
20,IR003,Decentralized Adaptive Governance Model,1,8.4384,Decentralized Adaptive Governance Model
20,IR005,Equity and Access Accountability Review,2,8.02544,Decentralized Adaptive Governance Model
20,IR006,Institutional Learning and After-Action Implementation System,3,7.97003,Decentralized Adaptive Governance Model
20,IR001,Crisis Coordination Reform,4,7.75262,Decentralized Adaptive Governance Model
20,IR002,Public Trust and Transparency Initiative,5,7.22621,Decentralized Adaptive Governance Model
20,IR004,Administrative Capacity and Training Program,6,7.21246,Decentralized Adaptive Governance Model
21,IR003,Decentralized Adaptive Governance Model,1,8.24418,Decentralized Adaptive Governance Model
21,IR002,Public Trust and Transparency Initiative,2,8.02633,Decentralized Adaptive Governance Model
21,IR006,Institutional Learning and After-Action Implementation System,3,7.84896,Decentralized Adaptive Governance Model
21,IR005,Equity and Access Accountability Review,4,7.73316,Decentralized Adaptive Governance Model
21,IR004,Administrative Capacity and Training Program,5,7.65633,Decentralized Adaptive Governance Model
21,IR001,Crisis Coordination Reform,6,7.55081,Decentralized Adaptive Governance Model
22,IR005,Equity and Access Accountability Review,1,8.05431,Equity and Access Accountability Review
22,IR006,Institutional Learning and After-Action Implementation System,2,7.76113,Equity and Access Accountability Review
22,IR001,Crisis Coordination Reform,3,7.64541,Equity and Access Accountability Review
22,IR002,Public Trust and Transparency Initiative,4,7.49401,Equity and Access Accountability Review
22,IR003,Decentralized Adaptive Governance Model,5,7.33075,Equity and Access Accountability Review
22,IR004,Administrative Capacity and Training Program,6,7.29456,Equity and Access Accountability Review
23,IR006,Institutional Learning and After-Action Implementation System,1,8.04714,Institutional Learning and After-Action Implementation System
23,IR003,Decentralized Adaptive Governance Model,2,7.80578,Institutional Learning and After-Action Implementation System
23,IR005,Equity and Access Accountability Review,3,7.77066,Institutional Learning and After-Action Implementation System
23,IR002,Public Trust and Transparency Initiative,4,7.56753,Institutional Learning and After-Action Implementation System
23,IR004,Administrative Capacity and Training Program,5,7.49394,Institutional Learning and After-Action Implementation System
23,IR001,Crisis Coordination Reform,6,7.15069,Institutional Learning and After-Action Implementation System
24,IR003,Decentralized Adaptive Governance Model,1,8.14036,Decentralized Adaptive Governance Model
24,IR006,Institutional Learning and After-Action Implementation System,2,7.94668,Decentralized Adaptive Governance Model
24,IR005,Equity and Access Accountability Review,3,7.865,Decentralized Adaptive Governance Model
24,IR004,Administrative Capacity and Training Program,4,7.52608,Decentralized Adaptive Governance Model
24,IR001,Crisis Coordination Reform,5,7.48256,Decentralized Adaptive Governance Model
24,IR002,Public Trust and Transparency Initiative,6,7.25752,Decentralized Adaptive Governance Model
25,IR006,Institutional Learning and After-Action Implementation System,1,8.56494,Institutional Learning and After-Action Implementation System
25,IR002,Public Trust and Transparency Initiative,2,7.85061,Institutional Learning and After-Action Implementation System
25,IR005,Equity and Access Accountability Review,3,7.73174,Institutional Learning and After-Action Implementation System
25,IR003,Decentralized Adaptive Governance Model,4,7.61057,Institutional Learning and After-Action Implementation System
25,IR001,Crisis Coordination Reform,5,7.51661,Institutional Learning and After-Action Implementation System
25,IR004,Administrative Capacity and Training Program,6,6.98923,Institutional Learning and After-Action Implementation System
26,IR006,Institutional Learning and After-Action Implementation System,1,8.18262,Institutional Learning and After-Action Implementation System
26,IR005,Equity and Access Accountability Review,2,7.91396,Institutional Learning and After-Action Implementation System
26,IR003,Decentralized Adaptive Governance Model,3,7.76294,Institutional Learning and After-Action Implementation System
26,IR002,Public Trust and Transparency Initiative,4,7.71651,Institutional Learning and After-Action Implementation System
26,IR004,Administrative Capacity and Training Program,5,7.70715,Institutional Learning and After-Action Implementation System
26,IR001,Crisis Coordination Reform,6,7.51871,Institutional Learning and After-Action Implementation System
27,IR003,Decentralized Adaptive Governance Model,1,8.23389,Decentralized Adaptive Governance Model
27,IR006,Institutional Learning and After-Action Implementation System,2,7.86862,Decentralized Adaptive Governance Model
27,IR001,Crisis Coordination Reform,3,7.79929,Decentralized Adaptive Governance Model
27,IR005,Equity and Access Accountability Review,4,7.7931,Decentralized Adaptive Governance Model
27,IR004,Administrative Capacity and Training Program,5,7.38449,Decentralized Adaptive Governance Model
27,IR002,Public Trust and Transparency Initiative,6,7.33164,Decentralized Adaptive Governance Model
28,IR006,Institutional Learning and After-Action Implementation System,1,8.25643,Institutional Learning and After-Action Implementation System
28,IR005,Equity and Access Accountability Review,2,8.24376,Institutional Learning and After-Action Implementation System
28,IR003,Decentralized Adaptive Governance Model,3,7.98561,Institutional Learning and After-Action Implementation System
28,IR002,Public Trust and Transparency Initiative,4,7.85834,Institutional Learning and After-Action Implementation System
28,IR001,Crisis Coordination Reform,5,7.69828,Institutional Learning and After-Action Implementation System
28,IR004,Administrative Capacity and Training Program,6,7.53771,Institutional Learning and After-Action Implementation System
29,IR003,Decentralized Adaptive Governance Model,1,7.88915,Decentralized Adaptive Governance Model
29,IR001,Crisis Coordination Reform,2,7.71437,Decentralized Adaptive Governance Model
29,IR005,Equity and Access Accountability Review,3,7.65675,Decentralized Adaptive Governance Model
29,IR006,Institutional Learning and After-Action Implementation System,4,7.64791,Decentralized Adaptive Governance Model
29,IR002,Public Trust and Transparency Initiative,5,7.60634,Decentralized Adaptive Governance Model
29,IR004,Administrative Capacity and Training Program,6,7.41741,Decentralized Adaptive Governance Model
30,IR006,Institutional Learning and After-Action Implementation System,1,8.04327,Institutional Learning and After-Action Implementation System
30,IR001,Crisis Coordination Reform,2,7.76037,Institutional Learning and After-Action Implementation System
30,IR003,Decentralized Adaptive Governance Model,3,7.74354,Institutional Learning and After-Action Implementation System
30,IR004,Administrative Capacity and Training Program,4,7.68673,Institutional Learning and After-Action Implementation System
30,IR002,Public Trust and Transparency Initiative,5,7.54792,Institutional Learning and After-Action Implementation System
30,IR005,Equity and Access Accountability Review,6,7.4427,Institutional Learning and After-Action Implementation System
31,IR006,Institutional Learning and After-Action Implementation System,1,8.04,Institutional Learning and After-Action Implementation System
31,IR001,Crisis Coordination Reform,2,8.01908,Institutional Learning and After-Action Implementation System
31,IR003,Decentralized Adaptive Governance Model,3,7.85794,Institutional Learning and After-Action Implementation System
31,IR005,Equity and Access Accountability Review,4,7.85577,Institutional Learning and After-Action Implementation System
31,IR002,Public Trust and Transparency Initiative,5,7.52909,Institutional Learning and After-Action Implementation System
31,IR004,Administrative Capacity and Training Program,6,6.92646,Institutional Learning and After-Action Implementation System
32,IR006,Institutional Learning and After-Action Implementation System,1,8.17599,Institutional Learning and After-Action Implementation System
32,IR003,Decentralized Adaptive Governance Model,2,8.06954,Institutional Learning and After-Action Implementation System
32,IR001,Crisis Coordination Reform,3,7.87854,Institutional Learning and After-Action Implementation System
32,IR005,Equity and Access Accountability Review,4,7.81645,Institutional Learning and After-Action Implementation System
32,IR002,Public Trust and Transparency Initiative,5,7.40502,Institutional Learning and After-Action Implementation System
32,IR004,Administrative Capacity and Training Program,6,7.37503,Institutional Learning and After-Action Implementation System
33,IR006,Institutional Learning and After-Action Implementation System,1,8.10112,Institutional Learning and After-Action Implementation System
33,IR001,Crisis Coordination Reform,2,8.07151,Institutional Learning and After-Action Implementation System
33,IR005,Equity and Access Accountability Review,3,7.83072,Institutional Learning and After-Action Implementation System
33,IR002,Public Trust and Transparency Initiative,4,7.63457,Institutional Learning and After-Action Implementation System
33,IR003,Decentralized Adaptive Governance Model,5,7.2659,Institutional Learning and After-Action Implementation System
33,IR004,Administrative Capacity and Training Program,6,7.00194,Institutional Learning and After-Action Implementation System
34,IR006,Institutional Learning and After-Action Implementation System,1,7.78321,Institutional Learning and After-Action Implementation System
34,IR002,Public Trust and Transparency Initiative,2,7.67532,Institutional Learning and After-Action Implementation System
34,IR003,Decentralized Adaptive Governance Model,3,7.60631,Institutional Learning and After-Action Implementation System
34,IR001,Crisis Coordination Reform,4,7.53506,Institutional Learning and After-Action Implementation System
34,IR004,Administrative Capacity and Training Program,5,7.53044,Institutional Learning and After-Action Implementation System
34,IR005,Equity and Access Accountability Review,6,7.27587,Institutional Learning and After-Action Implementation System
35,IR005,Equity and Access Accountability Review,1,8.21662,Equity and Access Accountability Review
35,IR001,Crisis Coordination Reform,2,7.74654,Equity and Access Accountability Review
35,IR002,Public Trust and Transparency Initiative,3,7.67368,Equity and Access Accountability Review
35,IR006,Institutional Learning and After-Action Implementation System,4,7.61669,Equity and Access Accountability Review
35,IR003,Decentralized Adaptive Governance Model,5,7.61286,Equity and Access Accountability Review
35,IR004,Administrative Capacity and Training Program,6,7.58796,Equity and Access Accountability Review
36,IR006,Institutional Learning and After-Action Implementation System,1,8.43818,Institutional Learning and After-Action Implementation System
36,IR003,Decentralized Adaptive Governance Model,2,7.8313,Institutional Learning and After-Action Implementation System
36,IR005,Equity and Access Accountability Review,3,7.80715,Institutional Learning and After-Action Implementation System
36,IR002,Public Trust and Transparency Initiative,4,7.69622,Institutional Learning and After-Action Implementation System
36,IR004,Administrative Capacity and Training Program,5,7.66379,Institutional Learning and After-Action Implementation System
36,IR001,Crisis Coordination Reform,6,7.48339,Institutional Learning and After-Action Implementation System
37,IR001,Crisis Coordination Reform,1,7.95947,Crisis Coordination Reform
37,IR006,Institutional Learning and After-Action Implementation System,2,7.95685,Crisis Coordination Reform
37,IR005,Equity and Access Accountability Review,3,7.70554,Crisis Coordination Reform
37,IR002,Public Trust and Transparency Initiative,4,7.41741,Crisis Coordination Reform
37,IR004,Administrative Capacity and Training Program,5,7.3623,Crisis Coordination Reform
37,IR003,Decentralized Adaptive Governance Model,6,7.32821,Crisis Coordination Reform
38,IR006,Institutional Learning and After-Action Implementation System,1,8.22263,Institutional Learning and After-Action Implementation System
38,IR002,Public Trust and Transparency Initiative,2,7.98858,Institutional Learning and After-Action Implementation System
38,IR005,Equity and Access Accountability Review,3,7.92216,Institutional Learning and After-Action Implementation System
38,IR003,Decentralized Adaptive Governance Model,4,7.90001,Institutional Learning and After-Action Implementation System
38,IR001,Crisis Coordination Reform,5,7.77234,Institutional Learning and After-Action Implementation System
38,IR004,Administrative Capacity and Training Program,6,7.69536,Institutional Learning and After-Action Implementation System
39,IR006,Institutional Learning and After-Action Implementation System,1,8.32011,Institutional Learning and After-Action Implementation System
39,IR005,Equity and Access Accountability Review,2,8.02717,Institutional Learning and After-Action Implementation System
39,IR001,Crisis Coordination Reform,3,7.95146,Institutional Learning and After-Action Implementation System
39,IR002,Public Trust and Transparency Initiative,4,7.64063,Institutional Learning and After-Action Implementation System
39,IR003,Decentralized Adaptive Governance Model,5,7.55175,Institutional Learning and After-Action Implementation System
39,IR004,Administrative Capacity and Training Program,6,7.45231,Institutional Learning and After-Action Implementation System
40,IR003,Decentralized Adaptive Governance Model,1,7.83177,Decentralized Adaptive Governance Model
40,IR006,Institutional Learning and After-Action Implementation System,2,7.82029,Decentralized Adaptive Governance Model
40,IR001,Crisis Coordination Reform,3,7.77679,Decentralized Adaptive Governance Model
40,IR002,Public Trust and Transparency Initiative,4,7.76265,Decentralized Adaptive Governance Model
40,IR005,Equity and Access Accountability Review,5,7.69803,Decentralized Adaptive Governance Model
40,IR004,Administrative Capacity and Training Program,6,7.27344,Decentralized Adaptive Governance Model
41,IR005,Equity and Access Accountability Review,1,8.62155,Equity and Access Accountability Review
41,IR003,Decentralized Adaptive Governance Model,2,8.24633,Equity and Access Accountability Review
41,IR001,Crisis Coordination Reform,3,7.95004,Equity and Access Accountability Review
41,IR006,Institutional Learning and After-Action Implementation System,4,7.81081,Equity and Access Accountability Review
41,IR002,Public Trust and Transparency Initiative,5,7.38734,Equity and Access Accountability Review
41,IR004,Administrative Capacity and Training Program,6,7.25616,Equity and Access Accountability Review
42,IR005,Equity and Access Accountability Review,1,8.36013,Equity and Access Accountability Review
42,IR006,Institutional Learning and After-Action Implementation System,2,8.11083,Equity and Access Accountability Review
42,IR001,Crisis Coordination Reform,3,7.5258,Equity and Access Accountability Review
42,IR003,Decentralized Adaptive Governance Model,4,7.41836,Equity and Access Accountability Review
42,IR002,Public Trust and Transparency Initiative,5,7.11044,Equity and Access Accountability Review
42,IR004,Administrative Capacity and Training Program,6,7.07784,Equity and Access Accountability Review
43,IR005,Equity and Access Accountability Review,1,7.84278,Equity and Access Accountability Review
43,IR001,Crisis Coordination Reform,2,7.80116,Equity and Access Accountability Review
43,IR006,Institutional Learning and After-Action Implementation System,3,7.74336,Equity and Access Accountability Review
43,IR003,Decentralized Adaptive Governance Model,4,7.63606,Equity and Access Accountability Review
43,IR002,Public Trust and Transparency Initiative,5,7.56827,Equity and Access Accountability Review
43,IR004,Administrative Capacity and Training Program,6,7.17093,Equity and Access Accountability Review
44,IR002,Public Trust and Transparency Initiative,1,8.10761,Public Trust and Transparency Initiative
44,IR006,Institutional Learning and After-Action Implementation System,2,7.95591,Public Trust and Transparency Initiative
44,IR003,Decentralized Adaptive Governance Model,3,7.6877,Public Trust and Transparency Initiative
44,IR001,Crisis Coordination Reform,4,7.58312,Public Trust and Transparency Initiative
44,IR004,Administrative Capacity and Training Program,5,7.43162,Public Trust and Transparency Initiative
44,IR005,Equity and Access Accountability Review,6,7.37966,Public Trust and Transparency Initiative
45,IR006,Institutional Learning and After-Action Implementation System,1,8.22984,Institutional Learning and After-Action Implementation System
45,IR005,Equity and Access Accountability Review,2,8.02821,Institutional Learning and After-Action Implementation System
45,IR002,Public Trust and Transparency Initiative,3,7.9252,Institutional Learning and After-Action Implementation System
45,IR001,Crisis Coordination Reform,4,7.90546,Institutional Learning and After-Action Implementation System
45,IR004,Administrative Capacity and Training Program,5,7.8282,Institutional Learning and After-Action Implementation System
45,IR003,Decentralized Adaptive Governance Model,6,7.55259,Institutional Learning and After-Action Implementation System
46,IR006,Institutional Learning and After-Action Implementation System,1,8.19574,Institutional Learning and After-Action Implementation System
46,IR003,Decentralized Adaptive Governance Model,2,7.91837,Institutional Learning and After-Action Implementation System
46,IR005,Equity and Access Accountability Review,3,7.8951,Institutional Learning and After-Action Implementation System
46,IR004,Administrative Capacity and Training Program,4,7.85091,Institutional Learning and After-Action Implementation System
46,IR001,Crisis Coordination Reform,5,7.67698,Institutional Learning and After-Action Implementation System
46,IR002,Public Trust and Transparency Initiative,6,7.30741,Institutional Learning and After-Action Implementation System
47,IR003,Decentralized Adaptive Governance Model,1,7.95003,Decentralized Adaptive Governance Model
47,IR006,Institutional Learning and After-Action Implementation System,2,7.7924,Decentralized Adaptive Governance Model
47,IR005,Equity and Access Accountability Review,3,7.69829,Decentralized Adaptive Governance Model
47,IR001,Crisis Coordination Reform,4,7.69804,Decentralized Adaptive Governance Model
47,IR004,Administrative Capacity and Training Program,5,7.54862,Decentralized Adaptive Governance Model
47,IR002,Public Trust and Transparency Initiative,6,7.41492,Decentralized Adaptive Governance Model
48,IR006,Institutional Learning and After-Action Implementation System,1,8.27402,Institutional Learning and After-Action Implementation System
48,IR001,Crisis Coordination Reform,2,7.90059,Institutional Learning and After-Action Implementation System
48,IR005,Equity and Access Accountability Review,3,7.76322,Institutional Learning and After-Action Implementation System
48,IR003,Decentralized Adaptive Governance Model,4,7.62712,Institutional Learning and After-Action Implementation System
48,IR002,Public Trust and Transparency Initiative,5,7.38542,Institutional Learning and After-Action Implementation System
48,IR004,Administrative Capacity and Training Program,6,7.37096,Institutional Learning and After-Action Implementation System
49,IR005,Equity and Access Accountability Review,1,7.99581,Equity and Access Accountability Review
49,IR003,Decentralized Adaptive Governance Model,2,7.74725,Equity and Access Accountability Review
49,IR006,Institutional Learning and After-Action Implementation System,3,7.72353,Equity and Access Accountability Review
49,IR001,Crisis Coordination Reform,4,7.64349,Equity and Access Accountability Review
49,IR002,Public Trust and Transparency Initiative,5,7.53861,Equity and Access Accountability Review
49,IR004,Administrative Capacity and Training Program,6,7.2065,Equity and Access Accountability Review
50,IR006,Institutional Learning and After-Action Implementation System,1,8.05922,Institutional Learning and After-Action Implementation System
50,IR001,Crisis Coordination Reform,2,7.85492,Institutional Learning and After-Action Implementation System
50,IR005,Equity and Access Accountability Review,3,7.84244,Institutional Learning and After-Action Implementation System
50,IR002,Public Trust and Transparency Initiative,4,7.79277,Institutional Learning and After-Action Implementation System
50,IR003,Decentralized Adaptive Governance Model,5,7.64065,Institutional Learning and After-Action Implementation System
50,IR004,Administrative Capacity and Training Program,6,7.37094,Institutional Learning and After-Action Implementation System
51,IR005,Equity and Access Accountability Review,1,8.3024,Equity and Access Accountability Review
51,IR006,Institutional Learning and After-Action Implementation System,2,8.13567,Equity and Access Accountability Review
51,IR003,Decentralized Adaptive Governance Model,3,7.97447,Equity and Access Accountability Review
51,IR001,Crisis Coordination Reform,4,7.88163,Equity and Access Accountability Review
51,IR002,Public Trust and Transparency Initiative,5,7.5671,Equity and Access Accountability Review
51,IR004,Administrative Capacity and Training Program,6,7.50326,Equity and Access Accountability Review
52,IR006,Institutional Learning and After-Action Implementation System,1,8.24575,Institutional Learning and After-Action Implementation System
52,IR003,Decentralized Adaptive Governance Model,2,8.02761,Institutional Learning and After-Action Implementation System
52,IR005,Equity and Access Accountability Review,3,7.9071,Institutional Learning and After-Action Implementation System
52,IR002,Public Trust and Transparency Initiative,4,7.49422,Institutional Learning and After-Action Implementation System
52,IR001,Crisis Coordination Reform,5,7.30501,Institutional Learning and After-Action Implementation System
52,IR004,Administrative Capacity and Training Program,6,7.23021,Institutional Learning and After-Action Implementation System
53,IR005,Equity and Access Accountability Review,1,8.2124,Equity and Access Accountability Review
53,IR006,Institutional Learning and After-Action Implementation System,2,7.93989,Equity and Access Accountability Review
53,IR003,Decentralized Adaptive Governance Model,3,7.88492,Equity and Access Accountability Review
